market_id,category,title,model_probability,market_price_at_close,actual_outcome,confidence,relevant,price_gap,reasoning
CPI-22MAR-T0.7,inflation,Will **inflation** rise more than 0.7% in March 2022?,0.97,0.97,1,0.95,1,0.0,"The market price reflects efficient pricing for government data releases, and there's no strong reason to deviate from it."
KXTSAW-25MAY04-A2.75,tsa,Will more than 2750000 people be **screened by the TSA** on average this week?,0.0,0.0,0,0.95,1,0.0,"The market price of 0.00 suggests extremely low expectation for such high TSA screening numbers, which aligns with current travel trends and seasonal norms."
TSAW-24FEB18-A2.60,tsa,Will more than 2600000 people be **screened by the TSA** on average this week?,0.03,0.03,0,0.95,1,0.0,"The market price reflects a very low probability, likely due to seasonal patterns indicating TSA screening numbers are well below the threshold."
TSA-21AUG14-T1.925,tsa,Will more people be screened by the TSA this Saturday than last Saturday?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates virtual certainty that more people will be screened by the TSA this Saturday than last Saturday.
TSAW-22AUG07-A2.3,tsa,Will more than 2.3 million people be **screened by the TSA** on average this week?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates virtual certainty that the TSA screening numbers will exceed 2.3 million this week.
KXTSAW-25JUL27-A2.10,tsa,Will more than 2100000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests extremely low expectation for such a high TSA screening volume, which aligns with current travel trends and seasonal norms."
KXTSAW-25JUN01-A2.00,tsa,Will more than 2000000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests a very low probability, likely due to the extremely high threshold being far above typical TSA screening volumes."
TSAW-24MAY05-A2.20,tsa,Will more than 2200000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests extremely low expectations for such high TSA screening numbers, which aligns with current travel trends and seasonal norms."
KXTSAW-25JAN19-A2.35,tsa,Will more than 2350000 people be **screened by the TSA** on average this week?,0.0,0.0,0,0.95,1,0.0,"The market price of 0.00 suggests extremely low expectation for such a high number of TSA screenings, aligning with current travel trends and capacity."
TSAW-23NOV12-A2.60,tsa,Will more than 2600000 people be **screened by the TSA** on average this week?,0.0,0.0,0,0.95,1,0.0,"The market price of 0.00 suggests a very low likelihood, and given TSA screening volumes typically do not exceed such high numbers without significant events."
KXNCAAFTOTAL-25OCT04UTSATEM-44,tsa,UTSA at Temple: Point Total Total Points?,0.99,0.99,1,0.95,1,0.0,"The market price is already very close to certainty, indicating strong consensus."
KXTSAW-25SEP21-A1.95,tsa,Will more than 1950000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests extremely low expectation for such a high TSA screening volume, which aligns with current travel trends and seasonal norms."
KXTSAW-25SEP28-A2.20,tsa,Will more than 2200000 people be **screened by the TSA** on average this week?,0.95,0.95,1,0.9,1,0.0,The market price reflects the seasonal norms and efficient crowd wisdom for TSA screening volumes.
KXTSAW-25OCT12-A2.45,tsa,Will more than 2450000 people be **screened by the TSA** on average this week?,0.96,0.96,1,0.95,1,0.0,"The market price is based on crowd wisdom and seasonal patterns, indicating a high likelihood of the event occurring."
KXTSAW-25JUL27-A2.25,tsa,Will more than 2250000 people be **screened by the TSA** on average this week?,0.99,0.99,1,0.95,1,0.0,"The market price of 0.99 reflects a very high likelihood, and without strong contradictory evidence, this should be maintained."
KXNCAAFSPREAD-25OCT30TULNUTSA-TULN9,tsa,Tulane wins by over 9.5 points?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates virtual certainty that Tulane will win by over 9.5 points.
TSAW-24JUL28-A2.35,tsa,Will more than 2350000 people be **screened by the TSA** on average this week?,0.99,0.99,1,0.95,1,0.0,"The market price reflects high confidence in the TSA screening numbers exceeding the threshold, likely due to seasonal norms."
TSAW-23FEB19-A1.90,tsa,Will more than 1900000 people be **screened by the TSA** on average this week?,0.99,0.99,1,0.95,1,0.0,"The market price is very close to certainty, indicating a high likelihood of the event occurring."
KXTSAW-25APR27-A2.60,tsa,Will more than 2600000 people be **screened by the TSA** on average this week?,0.02,0.02,0,0.95,1,0.0,"The market price is already very low, indicating a high likelihood that the TSA screening numbers will not exceed 2600000 this week."
KXTSAW-25OCT26-A2.20,tsa,Will more than 2200000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests virtually no chance of such a high number of screenings, and there's no strong reason to deviate from this."
KXNCAAFSPREAD-25OCT04UTSATEM-UTSA6,tsa,UTSA wins by over 6.5 points?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates a virtual certainty that UTSA will win by over 6.5 points.
TSAW-24APR21-A2.25,tsa,Will more than 2250000 people be **screened by the TSA** on average this week?,0.99,0.99,1,0.95,1,0.0,"The market price of 0.99 is based on crowd wisdom and reflects a very high likelihood, with no strong reason to deviate from it."
TSAW-24MAR03-A2.10,tsa,Will more than 2100000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests extremely low expectation for such a high TSA screening volume, which aligns with current travel trends and seasonal norms."
KXNCAAFSPREAD-25OCT18UTSAUNT-UNT3,tsa,North Texas wins by over 3.5 points?,0.98,0.99,1,0.95,1,0.010000000000000009,"The market price of 0.99 indicates a very high likelihood, and without strong contrary evidence, I adhere closely to this."
KXTSAW-25JAN12-A2.55,tsa,Will more than 2550000 people be **screened by the TSA** on average this week?,1.0,1.0,0,0.95,1,0.0,"The current market price of 1.00 indicates virtual certainty that the TSA screening numbers will exceed 2,550,000 this week."
KXNCAAMBSPREAD-25NOV15UTSADEN-DEN12,tsa,Denver wins by over 12.5 Points?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates virtual certainty that Denver will win by over 12.5 points.
TSAW-21JUL31-A2.046,tsa,Will more people be screened by the TSA on average this week than last week?,0.98,0.98,1,0.95,1,0.0,"The market price reflects strong consensus, and TSA passenger volumes follow predictable seasonal patterns."
KXTSAW-25JUL20-A2.45,tsa,Will more than 2450000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests a very low probability, likely due to the high threshold being well above historical seasonal norms for TSA screenings."
KXTSAW-25MAR02-A2.75,tsa,Will more than 2750000 people be **screened by the TSA** on average this week?,0.0,0.0,0,0.95,1,0.0,"The market price of 0.00 suggests a very low probability, likely due to the high threshold being well above normal seasonal TSA screening volumes."
KXTSAW-25SEP21-A2.20,tsa,Will more than 2200000 people be **screened by the TSA** on average this week?,0.98,0.98,1,0.95,1,0.0,"The market price reflects high confidence in TSA screening numbers exceeding the threshold, aligning with seasonal norms."
KXTSAW-25MAR23-A2.55,tsa,Will more than 2550000 people be **screened by the TSA** on average this week?,0.94,0.94,1,0.95,1,0.0,"The market price reflects crowd wisdom and seasonal patterns for TSA screenings, indicating a high likelihood of the event."
TSAW-24JUL14-A2.85,tsa,Will more than 2850000 people be **screened by the TSA** on average this week?,1.0,1.0,0,0.95,1,0.0,"The market price of 1.00 indicates virtual certainty that the TSA screening numbers will exceed 2,850,000 on average this week."
TSAW-23JUN25-A2.00,tsa,Will more than 2000000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests extremely low expectation for such a high weekly TSA screening volume, likely below seasonal norms."
KXTSAW-24NOV10-A2.80,tsa,Will more than 2800000 people be **screened by the TSA** on average this week?,0.03,0.03,0,0.95,1,0.0,"The market price is already very low, indicating a highly unlikely event."
KXNCAAMBSPREAD-25NOV07SIUEUTSA-UTSA4,tsa,UTSA wins by over 4.5 Points?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates virtual certainty that UTSA will win by over 4.5 points.
KXNCAAFGAME-25SEP13IWUTSA-UTSA,tsa,Incarnate Word at UTSA Winner?,0.99,0.99,1,0.95,1,0.0,"The market price of 0.99 indicates a very high likelihood, and without strong contradictory evidence, this should be the starting point."
KXTSAW-24DEC08-A2.70,tsa,Will more than 2700000 people be **screened by the TSA** on average this week?,1.0,1.0,0,0.95,1,0.0,"The market price of 1.00 indicates virtual certainty that the TSA screening numbers will exceed 2,700,000 on average this week."
KXTSAW-25JUL27-A2.60,tsa,Will more than 2600000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests a very low likelihood, likely due to seasonal patterns indicating TSA screening numbers are well below the threshold."
KXTSAW-25JAN05-A2.25,tsa,Will more than 2250000 people be **screened by the TSA** on average this week?,0.99,0.99,1,0.95,1,0.0,"The market price reflects high confidence in TSA screening numbers exceeding the threshold, aligned with seasonal norms."
KXTSAW-25MAY25-A2.25,tsa,Will more than 2250000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests a very low probability, likely due to the high threshold being far above normal seasonal TSA screening volumes."
KXTSAW-24NOV17-A2.30,tsa,Will more than 2300000 people be **screened by the TSA** on average this week?,0.99,0.99,1,0.95,1,0.0,The market price reflects high crowd wisdom and TSA volumes follow predictable seasonal patterns.
KXTSAW-25APR06-A2.10,tsa,Will more than 2100000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests extremely low expectation for TSA screening numbers to exceed 2,100,000 this week."
TSA-21SEP17-T1.9,tsa,Will more than 1.9 million people be screened by the TSA on Friday?,0.99,0.99,1,0.95,1,0.0,"The market price of 0.99 suggests a very high likelihood, and without strong contradictory evidence, this should be maintained."
TSAW-24APR21-A2.40,tsa,Will more than 2400000 people be **screened by the TSA** on average this week?,0.96,0.96,1,0.95,1,0.0,The market price closely aligns with seasonal norms for TSA screenings.
TSAW-23JUL16-A2.20,tsa,Will more than 2200000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The current market price of 0.00 suggests extremely low expectation for such a high number of TSA screenings, likely due to seasonal and pandemic travel patterns."
TSAW-24JUN30-A2.40,tsa,Will more than 2400000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests extremely low expectations for this high threshold TSA screening volume, which aligns with current seasonal norms."
TSAW-24JUN23-A2.25,tsa,Will more than 2250000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests a very low expectation for such high TSA screening numbers, likely due to seasonal or economic factors."
KXTSAW-25JUL20-A1.85,tsa,Will more than 1850000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests extremely low expectation for such a high TSA screening volume, which aligns with current travel trends and seasonal norms."
TSAW-24MAY05-A2.65,tsa,Will more than 2650000 people be **screened by the TSA** on average this week?,0.0,0.0,0,0.95,1,0.0,"The market price of 0.00 suggests a very low probability, likely due to the high threshold being well above seasonal norms for TSA screenings."
KXTSAW-25MAY04-A2.60,tsa,Will more than 2600000 people be **screened by the TSA** on average this week?,1.0,1.0,0,0.95,1,0.0,"The market price of 1.00 indicates virtual certainty that the TSA will screen more than 260,000 people on average this week."
KXTSAW-25JUN15-A2.50,tsa,Will more than 2500000 people be **screened by the TSA** on average this week?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests a very low likelihood, likely due to seasonal patterns or other factors indicating TSA screening numbers are well below the threshold."
KXMVENFLMULTIGAMEEXTENDED-S20257CF90AA9FED-33874A9A8C6,economics,"yes Kansas City,yes Patrick Mahomes: 175+,yes Isiah Pacheco: 30+,no Kansas City wins by over 20.5 points,no Over 47.5 points scored",0.0,0.0,0,1.0,1,0.0,"The market price of 0.00 indicates a virtual impossibility, suggesting strong collective doubt in the event's occurrence."
KXMVENFLSINGLEGAME-S202592051EB5FED-EAF7A0C91B4,economics,"yes Spencer Rattler,yes D'Andre Swift: 60+,yes Alvin Kamara: 50+",0.0,0.0,0,0.95,1,0.0,The market price of 0.00 suggests no expectation for this event to occur.
RATECUTCOUNT-24DEC31-T14,economics,Will the Fed cut rates 14 times?,1.0,1.0,0,0.95,1,0.0,"The market price of 1.00 indicates virtual certainty, suggesting strong evidence or consensus that the Fed will cut rates 14 times."
KXMVEMENTIONSSINGLE-43FD7F26E8D-D3BC699A73F,economics,"yes: Al Michaels and/or Kirk Herbstreit says Fumble / Fumbles / Fumbled,yes: Al Michaels and/or Kirk Herbstreit says Intentional Grounding,yes: Al Michaels and/or Kirk Herbstreit says Stuffed",0.0,0.0,0,1.0,1,0.0,The market price of 0.00 indicates no expectation that Al Michaels and/or Kirk Herbstreit will use the specified terms during the event.
KXMVENFLMULTIGAMEEXTENDED-S20256DA03E26FED-CD49AE3C120,economics,"yes Josh Jacobs,yes Jonathan Taylor,yes Cam Skattebo,yes Bijan Robinson: 70+,yes Christian McCaffrey: 60+,yes Jonathan Taylor: 90+,yes Cam Skattebo: 60+",0.0,0.0,0,1.0,1,0.0,"The market price is 0.00, indicating no expectation of the event occurring."
KXCONFFEDGOV-25-RWIC,economics,Will Roger Wicker vote for Confirmation of Stephen Miran as a Federal Reserve Governor?,0.03,0.03,0,0.95,1,0.0,"The market price already reflects a very low probability, and without strong evidence to suggest otherwise, it should be maintained."
GDP-24JUL25-T4.4,economics,Will **real GDP** increase by more than 4.4% in Q2?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates virtual certainty that real GDP will increase by more than 4.4% in Q2.
KXMVEMENTIONSSINGLE-43FD7F26E8D-E47E1EF1DC0,economics,"yes: Al Michaels and/or Kirk Herbstreit says JJ Watt,yes: Al Michaels and/or Kirk Herbstreit says Safety,yes: Al Michaels and/or Kirk Herbstreit says Stuffed",0.0,0.0,0,0.95,1,0.0,"The market price of 0.00 suggests no expected chance that Al Michaels and/or Kirk Herbstreit will say JJ Watt, Safety, or Stuffed."
KXMVEMENTIONSSINGLE-411625124B5-7E177D5B1EF,economics,"yes: Mike Tirico and/or Cris Collinsworth says Late Hit,yes: Mike Tirico and/or Cris Collinsworth says Stuffed",0.0,0.0,0,1.0,1,0.0,The market price of 0.00 indicates a very low likelihood that the event will occur.
FEDDECISION-24JAN31-C26,economics,Will the Federal Reserve Cut rates by >25bps at their January 2024 meeting?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates virtual certainty that the Federal Reserve will cut rates by more than 25bps at their January 2024 meeting.
RATEHIKE-22-B10,economics,Will the Fed hike rates exactly 10 times in 2022?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates virtual certainty that the Fed will hike rates exactly 10 times in 2022.
GDP-23APR27-TN0.1,economics,Will **real GDP** increase by more than -0.1% in 2023 Q1?,0.95,0.95,1,0.9,1,0.0,"The market price reflects efficient pricing for government data releases, and there's no strong reason to deviate from it."
KXMVENFLSINGLEGAME-S202592051EB5FED-34EEAD19997,economics,"yes Rome Odunze,yes D'Andre Swift: 60+,yes Alvin Kamara: 30+",0.0,0.0,0,0.95,1,0.0,"The market price of 0.00 suggests a very low probability, indicating strong crowd wisdom against the event."
KXMVENFLMULTIGAMEEXTENDED-S202593EDC77EFED-CE7E1DB114A,economics,"yes Jared Goff: 200+,yes DeVonta Smith: 3+,yes Saquon Barkley: 1+,yes Jahmyr Gibbs: 50+,yes Saquon Barkley: 50+,no Over 60.5 points scored",0.0,0.0,0,1.0,1,0.0,"The market price of 0.00 indicates a virtual impossibility, suggesting strong consensus against the event occurring."
KXMVEMENTIONSSINGLE-AA9D3DB682C-606B9DA6C77,economics,"yes: Joe Buck and/or Troy Aikman says Hail Mary,yes: Joe Buck and/or Troy Aikman says Stuffed",0.0,0.0,0,0.95,1,0.0,"The market price of 0.00 indicates no expectation that Joe Buck and/or Troy Aikman will say 'Hail Mary' or 'Stuffed', which seems reasonable given the context."
KXCONFFEDGOV-25-JCOR,economics,Will John Cornyn vote for Confirmation of Stephen Miran as a Federal Reserve Governor?,0.03,0.03,0,0.95,1,0.0,"The market price is already very low, indicating a high likelihood that John Cornyn will not vote for the confirmation."
KXMVENFLMULTIGAMEEXTENDED-S202561A2C290FED-7AE0009AE72,economics,"yes Davante Adams,yes Quinshon Judkins,yes Courtland Sutton,yes Jordan Mason,yes Jalen Hurts",0.0,0.0,0,1.0,0,0.0,"The market price of 0.00 indicates no expectation for the event to occur, and without specific reasoning to deviate from this, I maintain that probability."
KXFEDDECISION-25MAR-H26,economics,Will the Federal Reserve Hike rates by >25bps at their March 2025 meeting?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates virtual certainty that the Federal Reserve will hike rates by more than 25bps at their March 2025 meeting.
KXMVENFLMULTIGAMEEXTENDED-S202541A7496EFED-67CC9119819,economics,"yes Jahmyr Gibbs,yes Kyren Williams,yes George Kittle",0.0,0.0,0,1.0,0,0.0,The market price of 0.00 indicates no expectation for the event to occur.
KXMVEMENTIONSSINGLE-F77BCBC319F-9B27D2F2EB4,economics,"yes: Mike Tirico and/or Cris Collinsworth says Cheesesteak,yes: Mike Tirico and/or Cris Collinsworth says Concussion Protocol,yes: Mike Tirico and/or Cris Collinsworth says Late Hit,yes: Mike Tirico and/or Cris Collinsworth says Stuffed",0.0,0.0,0,1.0,0,0.0,The market price of 0.00 indicates no expectation that Mike Tirico and/or Cris Collinsworth will say any of the listed phrases.
KXMVENFLMULTIGAMEEXTENDED-S2025448C768CFED-227FEB6BAF7,economics,"yes Javonte Williams,yes Dallas,yes CeeDee Lamb: 7+,yes George Pickens: 3+",0.0,0.0,0,1.0,1,0.0,The market price of 0.00 suggests no expectation for the event to occur.
KXFEDDECISION-24DEC-H0,economics,Will the Federal Reserve Hike rates by 0bps at their December 2024 meeting?,0.03,0.03,0,0.95,1,0.0,The market price reflects the consensus that a rate hike of 0bps is highly unlikely.
KXMVENFLMULTIGAMEEXTENDED-S2025448C768CFED-6F59B65F96E,economics,"yes Ashton Jeanty,yes Dallas,yes CeeDee Lamb: 7+,yes Jake Ferguson: 5+",0.0,0.0,0,0.95,1,0.0,"The market price of 0.00 suggests a virtual impossibility for the event to occur, indicating strong consensus against it."
KXMVENFLSINGLEGAME-S2025448C768CFED-A4C65102553,economics,"yes Javonte Williams,yes Dallas,yes George Pickens: 4+,yes Ashton Jeanty: 2+",0.0,0.0,0,1.0,1,0.0,The market price of 0.00 indicates a virtual certainty that the event will not occur.
KXMVENFLMULTIGAMEEXTENDED-S20256DA03E26FED-786A7898A4E,economics,"yes Josh Jacobs,yes Jonathan Taylor,yes Cam Skattebo,yes Bijan Robinson: 70+,yes Christian McCaffrey: 60+,yes Jonathan Taylor: 70+,yes Cam Skattebo: 60+",0.0,0.0,0,1.0,1,0.0,The market price of 0.00 suggests that the event is considered impossible by crowd wisdom.
KXMVEMENTIONSSINGLE-D9A9DD2F706-6E1BC609CBF,economics,"yes: Al Michaels and/or Kirk Herbstreit says Fumble / Fumbles / Fumbled,yes: Al Michaels and/or Kirk Herbstreit says Inch / Inches,yes: Al Michaels and/or Kirk Herbstreit says Late Hit,yes: Al Michaels and/or Kirk Herbstreit says One Handed,yes: Al Michaels and/or Kirk Herbstreit says Speed,yes: Al Michaels and/or Kirk Herbstreit says Stuffed",0.0,0.0,0,1.0,1,0.0,The market price of 0.00 indicates a very low likelihood that Al Michaels and/or Kirk Herbstreit will use any of the specified phrases during commentary.
KXMVENFLMULTIGAMEEXTENDED-S2025448C768CFED-303390CACB6,economics,"yes Javonte Williams,yes Dallas,yes Ashton Jeanty: 3+,yes Brock Bowers: 5+",0.0,0.0,0,1.0,1,0.0,The market price of 0.00 indicates no expectation for the event to occur.
KXMVENFLMULTIGAMEEXTENDED-S2025206D90A4FED-69407F41C9E,economics,"yes New England,yes Baltimore,yes Pittsburgh,yes Green Bay,yes Houston,yes Buffalo,yes Over 34.5 points scored,yes Over 29.5 points scored,yes Over 32.5 points scored,yes Over 34.5 points scored,yes Over 40.5 points scored,yes Over 35.5 points scored,yes Over 35.5 points scored,yes Over 33.5 points scored,yes Over 31.5 points scored,yes Over 35.5 points scored,yes Over 35.5 points scored,yes Over 35.5 points scored,yes Over 40.5 points scored,yes Over 37.5 points scored",1.0,1.0,0,0.95,1,0.0,"The market price is at 1.00, indicating virtual certainty of the event occurring."
FEDDECISION-23MAY-H50,economics,Will the Federal Reserve Hike rates by 50 at their May 2023 meeting?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates virtual certainty among participants that the Federal Reserve will hike rates by 50 basis points in May 2023.
KXMVENFLSINGLEGAME-S2025448C768CFED-E1087C4CA9B,economics,"yes CeeDee Lamb,yes Las Vegas,yes George Pickens: 3+,yes Ashton Jeanty: 1+",0.0,0.0,0,1.0,1,0.0,The market price of 0.00 indicates a consensus that the event is virtually impossible.
KXMVENFLMULTIGAMEEXTENDED-S2025A2BAFD36FED-2A6EE9A6700,economics,"yes Atlanta,yes Denver,yes Indianapolis,yes New York G,yes Miami",0.0,0.0,0,0.95,1,0.0,"The market price of 0.00 indicates a virtual certainty that the event will not occur, suggesting strong consensus among participants."
KXMVENFLMULTIGAMEEXTENDED-S20257CF90AA9FED-7D926D86A6F,economics,"yes Kansas City,yes Patrick Mahomes: 175+,yes Patrick Mahomes: 10+,no Kansas City wins by over 10.5 points,yes Over 47.5 points scored",0.0,0.0,0,0.95,1,0.0,The market price of 0.00 suggests that the event is highly unlikely based on crowd wisdom.
KXRATECUTCOUNT-25DEC31-T1,economics,Will the Fed cut rates 1 times?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates virtual certainty that the Fed will cut rates once.
KXMVENFLSINGLEGAME-S2025D588F67FFED-1B03E4F92AF,economics,"yes San Francisco,yes Christian McCaffrey: 30+,yes Christian McCaffrey: 50+",0.0,0.0,1,1.0,1,0.0,The market price of 0.00 indicates a virtual certainty that the event will not occur.
GDP-21DEC31-T6.0,economics,Will real GDP increase by more than 6% in Q4 2021?,0.49,0.49,1,0.95,1,0.0,"The market price reflects the crowd wisdom for economic data, which is typically efficient."
KXMVENFLMULTIGAMEEXTENDED-S2025B73A3B39FED-0C09A8A4FD4,economics,"yes Zach Charbonnet,yes Seattle,yes Sam Darnold: 250+,yes Kenneth Walker III: 50+",0.0,0.0,0,1.0,1,0.0,"The market price of 0.00 indicates a very low probability, suggesting the event is unlikely to occur."
KXMVENFLSINGLEGAME-20253E99F377FED-2698F637367,economics,"yes Travis Etienne Jr.,yes Travis Kelce,yes Travis Etienne Jr.,yes Kansas City wins by over 4.5 points",0.0,0.0,0,1.0,1,0.0,The market price of 0.00 indicates a virtual certainty that the event will not occur.
FEDDECISION-23SEP-C25,economics,Will the Federal Reserve Cut rates by 25bps at their September 2023 meeting?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates near certainty that the Federal Reserve will cut rates by 25bps at their September 2023 meeting.
FEDDECISION-24JUL-H26,economics,Will the Federal Reserve Hike rates by >25bps at their July 2024 meeting?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates virtual certainty that the Federal Reserve will hike rates by more than 25bps at their July 2024 meeting.
GDP-24JAN26-T1.6,economics,Will **real GDP** increase by more than 1.6% in 2023 Q4?,0.92,0.92,1,0.95,1,0.0,The market price reflects efficient pricing for government data releases.
KXMVEMENTIONSSINGLE-411625124B5-54A9B24AAE6,economics,"yes: Mike Tirico and/or Cris Collinsworth says Concussion Protocol,yes: Mike Tirico and/or Cris Collinsworth says Stuffed",0.0,0.0,0,1.0,0,0.0,The market price of 0.00 suggests no expectation that Mike Tirico and/or Cris Collinsworth will mention 'Concussion Protocol' or 'Stuffed'.
KXMVENFLSINGLEGAME-S2025D588F67FFED-E2CDAE509F2,economics,"yes San Francisco,yes Bijan Robinson: 20+,yes Bijan Robinson: 70+",0.0,0.0,0,0.95,1,0.0,The market price of 0.00 indicates a virtual certainty that the event will not occur.
GDP-24APR25-T-1.1,economics,Will **real GDP** increase by more than -1.1% in 1?,0.0,0.0,1,0.95,1,0.0,"The market price of 0.00 suggests a very low probability, indicating strong consensus that real GDP will not increase by more than -1.1% in the next year."
KXMVENFLSINGLEGAME-S2025448C768CFED-51DB58E6412,economics,"yes CeeDee Lamb,yes Dallas,yes George Pickens: 3+,yes Ashton Jeanty: 1+",0.0,0.0,1,1.0,1,0.0,The market price of 0.00 indicates a virtual certainty that the event will not occur.
KXMVENFLSINGLEGAME-S2025448C768CFED-B760D2D4293,economics,"yes Tre Tucker,yes Dallas,yes George Pickens: 3+,yes Ashton Jeanty: 1+",0.0,0.0,1,1.0,1,0.0,The market price of 0.00 indicates virtual certainty that the event will not occur.
KXPOWELLMENTION-25OCT25-TRUM,economics,What will Jerome Powell say during Federal Reserve Open Board Meeting on October 24th?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates near certainty that the event will resolve YES.
KXMVENFLMULTIGAMEEXTENDED-S20256B8EEC6AFED-C7C3EF2973B,economics,"yes Sam LaPorta,yes Kenneth Walker III,yes Sam LaPorta",0.0,0.0,0,0.95,0,0.0,"The market question is unclear and does not provide a clear event to predict, adhering to the given price of 0.00."
RATECUTCOUNT-24DEC31-T2,economics,Will the Fed cut rates 2 times?,1.0,1.0,0,0.95,1,0.0,The market price of 1.00 indicates a virtual certainty that the Fed will cut rates twice.
KXMVENFLMULTIGAMEEXTENDED-S2025D588F67FFED-C97A0BF946D,economics,"yes Atlanta,yes Bijan Robinson: 40+,yes Bijan Robinson: 80+",0.0,0.0,0,0.95,1,0.0,"The market price of 0.00 suggests a virtual impossibility for Bijan Robinson to score both 40+ and 80+ in the same metric, which aligns with strong confidence."
KXMVEMENTIONSSINGLE-589971CA314-AA6C88DBAC4,economics,"yes: Mike Tirico and/or Cris Collinsworth says Inch / Inches,yes: Mike Tirico and/or Cris Collinsworth says Late Hit,yes: Mike Tirico and/or Cris Collinsworth says Stuffed",0.0,0.0,0,1.0,1,0.0,The market price of 0.00 indicates a high level of certainty that the event will not occur.
