market_id,category,title,model_probability,market_price_at_close,actual_outcome,confidence,relevant,price_gap,reasoning
KXCITIESWEATHER-25FEB28(AUS)(CHI)(NY)-(T75)(T59)(B50.5),weather,"Will the high temp in Austin, Chicago and New York be Austin: 76° or above; Chicago: 60° or above and New York: 50° to 51° on Feb 28, 2025?",0.02,0.0,1,0.75,1,0.02,The probability is low due to the specific temperature range for New York and the cold season reducing likelihoods for all cities.
KXCITIESWEATHER-25MAR04(DEN)(NY)-(B44.5)(B53.5),weather,"Will the high temp in Denver and New York be Denver: 44° to 45° and New York: 53° to 54° on Mar 4, 2025?",0.05,0.0,0,0.8,1,0.05,The specified temperature bands are very narrow and unlikely to occur precisely as forecasted.
KXCITIESWEATHER-24DEC25(AUS)(CHI)(HOU)(MIA)(NY)-(T64)(T37)(T66)(T75)(T31),weather,"Will the high temp in Austin, Chicago, Houston, Miami and New York be Austin: 63° or below; Chicago: 36° or below; Houston: 65° or below; Miami: 74° or below and New York: 30° or below on Dec 25, 2024?",0.05,0.0,0,0.8,1,0.05,"The thresholds are extremely low for most cities in December, indicating a very unlikely event."
KXCITIESWEATHER-25JAN28(AUS)(CHI)(MIA)(NY)-(T54)(T41)(T70)(T31),weather,"Will the high temp in Austin, Chicago, Miami and New York be Austin: 53° or below; Chicago: 40° or below; Miami: 69° or below and New York: 30° or below on Jan 28, 2025?",0.02,0.0,0,0.85,1,0.02,"The probability is very low due to the extremely cold temperatures required in Miami and New York, which are far below their typical winter norms."
KXCITIESWEATHER-25JAN08(CHI)(MIA)(NY)(PHIL)-(T25)(B69.5)(B27.5)(B32.5),weather,"Will the high temp in Chicago, Miami, New York and Philadelphia be Chicago: 26° or above; Miami: 69° to 70°; New York: 27° to 28° and Philadelphia: 32° to 33° on Jan 8, 2025?",0.02,0.0,0,0.85,1,0.02,"The specified temperature thresholds for each city are highly unlikely and narrow, resulting in a very low probability."
KXCITIESWEATHER-25JAN15(AUS)(CHI)(DEN)(HOU)(MIA)(NY)(PHIL)-(T58)(B21.5)(T49)(B54.5)(B73.5)(B33.5)(B35.5),weather,"Will the high temp in Austin, Chicago, Denver, Houston, Miami, New York and Philadelphia be Austin: 59° or above; Chicago: 21° to 22°; Denver: 50° or above; Houston: 54° to 55°; Miami: 73° to 74°; New York: 33° to 34° and Philadelphia: 35° to 36° on Jan 15, 2025?",0.03,0.02,0,0.75,1,0.009999999999999998,The probability is low due to the narrow temperature bands and seasonal norms for each city.
KXMVENFLMULTIGAMEEXTENDED-S2025ED27FC73E6B-FBF5BA6101D,weather,"yes Malik Heath,yes Over 38.5 points scored",0.0,0.0,0,1.0,0,0.0,The provided market question does not specify a city or temperature threshold related to weather conditions.
KXCITIESWEATHER-25JAN03(CHI)(HOU)(NY)(PHIL)-(B25.5)(B69.5)(B37.5)(B38.5),weather,"Will the high temp in Chicago, Houston, New York and Philadelphia be Chicago: 25° to 26°; Houston: 69° to 70°; New York: 37° to 38° and Philadelphia: 38° to 39° on Jan 3, 2025?",0.02,0.0,0,0.85,1,0.02,The specified temperatures for each city are highly specific and unlikely given historical data.
KXCITIESWEATHER-25JAN17(DEN)(HOU)(NY)(PHIL)-(T50)(T70)(B41.5)(B41.5),weather,"Will the high temp in Denver, Houston, New York and Philadelphia be Denver: 51° or above; Houston: 71° or above; New York: 41° to 42° and Philadelphia: 41° to 42° on Jan 17, 2025?",0.02,0.0,0,0.95,1,0.02,The specific temperature thresholds for multiple cities on a single day are highly unlikely and uncertain.
KXCITIESWEATHER-25JAN15(AUS)(CHI)(DEN)(HOU)(NY)-(B55.5)(B19.5)(B46.5)(B54.5)(B35.5),weather,"Will the high temp in Austin, Chicago, Denver, Houston and New York be Austin: 55° to 56°; Chicago: 19° to 20°; Denver: 46° to 47°; Houston: 54° to 55° and New York: 35° to 36° on Jan 15, 2025?",0.05,1.0,0,0.85,1,0.95,"The specified temperature ranges are very narrow and far from the expected seasonal norms for all cities, making such precise forecasts highly unlikely."
KXCITIESWEATHER-24DEC17(CHI)(DEN)(NY)-(B38.5)(T52)(T60),weather,"Will the high temp in Chicago, Denver and New York be Chicago: 38° to 39°; Denver: 51° or below and New York: 61° or above on Dec 17, 2024?",0.03,0.0,0,0.85,1,0.03,The probability is low due to the narrow temperature bands and seasonal norms for each city.
KXCITIESWEATHER-24DEC21(AUS)(DEN)(MIA)-(T66)(B62.5)(B69.5),weather,"Will the high temp in Austin, Denver and Miami be Austin: 67° or above; Denver: 62° to 63° and Miami: 69° to 70° on Dec 21, 2024?",0.04,0.03,0,0.85,1,0.010000000000000002,The probability is low due to the narrow temperature bands and seasonal norms for each city.
KXCITIESWEATHER-25FEB05(CHI)(DEN)-(B32.5)(B62.5),weather,"Will the high temp in Chicago and Denver be Chicago: 32° to 33° and Denver: 62° to 63° on Feb 5, 2025?",0.05,0.0,0,0.8,1,0.05,The specified temperature ranges for both cities are extremely narrow and unlikely.
KXCITIESWEATHER-24DEC19(AUS)(CHI)(HOU)(MIA)(NY)(PHIL)-(B66.5)(B35.5)(T66)(B83.5)(B46.5)(B47.5),weather,"Will the high temp in Austin, Chicago, Houston, Miami, New York and Philadelphia be Austin: 66° to 67°; Chicago: 35° to 36°; Houston: 67° or above; Miami: 83° to 84°; New York: 46° to 47° and Philadelphia: 47° to 48° on Dec 19, 2024?",0.02,0.0,0,0.85,1,0.02,The specified temperature thresholds for multiple cities on a single day are extremely narrow and unlikely to occur simultaneously.
KXCITIESWEATHER-24DEC19(CHI)(DEN)(HOU)(NY)(PHIL)-(B35.5)(B59.5)(B65.5)(B44.5)(B45.5),weather,"Will the high temp in Chicago, Denver, Houston, New York and Philadelphia be Chicago: 35° to 36°; Denver: 59° to 60°; Houston: 65° to 66°; New York: 44° to 45° and Philadelphia: 45° to 46° on Dec 19, 2024?",0.02,0.0,0,0.95,1,0.02,The specified temperature ranges are extremely narrow and far from typical winter highs for these cities.
KXCITIESWEATHER-25JAN24(DEN)(HOU)(MIA)-(T42)(T47)(T56),weather,"Will the high temp in Denver, Houston and Miami be Denver: 41° or below; Houston: 46° or below and Miami: 55° or below on Jan 24, 2025?",0.02,0.0,0,0.85,1,0.02,"The specified temperatures are extremely low for January in Houston and Miami, making the event highly unlikely."
RAINSEA-21DEC19-T0,weather,Will it **rain in Seattle** on Sunday?,0.05,0.05,0,0.9,1,0.0,"Seattle's current low market price for rain suggests a very low probability of rain, which aligns with historical temperature exceedance rates indicating rare high temperatures in Seattle."
KXCITIESWEATHER-24DEC23(AUS)(CHI)(DEN)(MIA)-(T71)(T36)(T54)(T73),weather,"Will the high temp in Austin, Chicago, Denver and Miami be Austin: 70° or below; Chicago: 35° or below; Denver: 53° or below and Miami: 72° or below on Dec 23, 2024?",0.03,0.0,0,0.95,1,0.03,The probability is low due to the extreme cold temperatures required for Chicago and Denver in December.
